115.397	383	62
114.818	384	62
114.7	384	61
115.303	383	61
114.7	384	61
114.385	385	61
114.66	385	60
114.66	385	60
114.382	386	59
114.664	385	59
114.664	385	59
114.382	386	59
114.613	385	58
114.613	385	58
114.276	386	58
114.524	385	57
114.524	385	57
114.276	386	58
113.801	386	57
114.115	383.115	55
113.815	383.815	55
113.807	383.807	54
119.923	368	62
120.006	368	63
119.85	369	63
119.266	371	64
119.269	372	65
118.874	372	64
118.874	372	64
119.09	373	65
118.637	373	64
118.637	373	64
118.848	374	65
118.388	374	64
118.388	374	64
118.5	375	65
118.062	375	64
118.062	375	64
118.247	376	65
117.681	376	64
117.681	376	64
117.966	377	65
117.479	377	64
117.479	377	64
117.64	378	65
117.11	378	64
117.11	378	64
117.43	379	65
116.693	379	64
116.693	379	64
116.666	380	63
117.007	379	63
116.666	380	63
116.693	379	64
116.41	380	64
116.41	380	64
116.097	381	64
116.383	381	63
116.097	381	64
115.632	382	64
116.012	382	63
115.632	382	64
115.306	383	64
115.466	383	63
115.306	383	64
115.038	384	64
115.349	384	63
115.349	384	63
114.473	385	63
114.818	384	62
114.818	384	62
114.363	385	62
114.7	384	61
114.7	384	61
114.363	385	62
114.385	385	61
114.385	385	61
114.228	386	60
114.66	385	60
114.66	385	60
114.228	386	60
114.382	386	59
114.382	386	59
114.276	386	58
114.613	385	58
114.276	386	58
113.885	387	58
113.801	386	57
119.923	368	62
120.082	367	62
120.006	368	63
120.006	368	63
119.837	368	64
119.85	369	63
119.266	371	64
119.639	371	65
119.269	372	65
119.269	372	65
119.09	373	65
118.874	372	64
119.09	373	65
118.848	374	65
118.637	373	64
118.848	374	65
118.5	375	65
118.388	374	64
118.5	375	65
118.247	376	65
118.062	375	64
118.247	376	65
117.966	377	65
117.681	376	64
117.966	377	65
117.64	378	65
117.479	377	64
117.64	378	65
117.43	379	65
117.11	378	64
117.43	379	65
117.091	380	65
116.693	379	64
116.693	379	64
117.091	380	65
116.41	380	64
116.41	380	64
116.701	381	65
116.097	381	64
116.097	381	64
116.585	382	65
115.632	382	64
115.632	382	64
116.528	383	65
115.306	383	64
115.306	383	64
115.782	384	65
115.038	384	64
115.038	384	64
114.473	385	63
115.349	384	63
114.473	385	63
114.363	385	62
114.818	384	62
114.363	385	62
114.271	386	62
114.385	385	61
114.385	385	61
113.863	386	61
114.228	386	60
114.228	386	60
113.848	387	59
114.382	386	59
114.382	386	59
113.848	387	59
114.276	386	58
114.276	386	58
113.848	387	59
113.885	387	58
113.885	387	58
113.762	387	57
113.801	386	57
120.082	367	62
120.209	367	63
120.006	368	63
120.006	368	63
120.059	367	64
119.837	368	64
119.837	368	64
119.648	369	64
119.85	369	63
119.266	371	64
119.513	370	64
119.639	371	65
119.639	371	65
119.568	371	66
119.269	372	65
119.269	372	65
119.209	372	66
119.09	373	65
119.09	373	65
118.937	373	66
118.848	374	65
118.848	374	65
118.68	374	66
118.5	375	65
118.5	375	65
118.413	375	66
118.247	376	65
118.247	376	65
118.057	376	66
117.966	377	65
117.966	377	65
117.72	377	66
117.64	378	65
117.64	378	65
117.445	378	66
117.43	379	65
117.43	379	65
117.168	379	66
117.091	380	65
117.091	380	65
116.701	381	65
116.41	380	64
116.701	381	65
116.585	382	65
116.097	381	64
116.585	382	65
116.528	383	65
115.632	382	64
116.528	383	65
115.782	384	65
115.306	383	64
115.782	384	65
115.664	385	65
115.038	384	64
115.038	384	64
114.407	385	64
114.473	385	63
114.473	385	63
114.402	386	63
114.363	385	62
114.363	385	62
114.402	386	63
114.271	386	62
114.271	386	62
113.863	386	61
114.385	385	61
113.863	386	61
113.667	387	60
114.228	386	60
114.228	386	60
113.667	387	60
113.848	387	59
113.848	387	59
113.736	388	58
113.885	387	58
113.885	387	58
113.736	388	58
113.762	387	57
120.082	367	62
120.467	365	62
120.209	367	63
120.209	367	63
120.059	367	64
120.006	368	63
120.059	367	64
120.182	368	65
119.837	368	64
119.837	368	64
120.041	369	65
119.648	369	64
119.648	369	64
119.513	370	64
119.85	369	63
119.513	370	64
119.86	370	65
119.639	371	65
119.639	371	65
119.708	370	66
119.568	371	66
119.568	371	66
119.209	372	66
119.269	372	65
119.209	372	66
118.937	373	66
119.09	373	65
118.937	373	66
118.68	374	66
118.848	374	65
118.68	374	66
118.413	375	66
118.5	375	65
118.413	375	66
118.057	376	66
118.247	376	65
118.057	376	66
117.72	377	66
117.966	377	65
117.72	377	66
117.445	378	66
117.64	378	65
117.445	378	66
117.168	379	66
117.43	379	65
117.168	379	66
116.727	380	66
117.091	380	65
117.091	380	65
116.727	380	66
116.701	381	65
116.701	381	65
116.49	381	66
116.585	382	65
116.585	382	65
116.468	382	66
116.528	383	65
116.528	383	65
116.518	383	66
115.782	384	65
115.782	384	65
115.652	384	66
115.664	385	65
115.664	385	65
114.407	385	64
115.038	384	64
114.407	385	64
114.402	386	63
114.473	385	63
114.402	386	63
114.525	387	63
114.271	386	62
114.271	386	62
113.675	387	62
113.863	386	61
113.863	386	61
113.524	387	61
113.667	387	60
113.667	387	60
113.664	388	59
113.848	387	59
113.848	387	59
113.664	388	59
113.736	388	58
113.736	388	58
113.604	388	57
113.762	387	57
120.467	365	62
120.686	364	63
120.209	367	63
120.059	367	64
120.437	367	65
120.182	368	65
120.182	368	65
120.041	369	65
119.837	368	64
120.041	369	65
119.86	370	65
119.648	369	64
119.648	369	64
119.86	370	65
119.513	370	64
119.86	370	65
119.708	370	66
119.639	371	65
119.708	370	66
120.113	371	67
119.568	371	66
119.568	371	66
119.701	372	67
119.209	372	66
119.209	372	66
119.449	373	67
118.937	373	66
118.937	373	66
119.324	374	67
118.68	374	66
118.68	374	66
119.073	375	67
118.413	375	66
118.413	375	66
118.611	376	67
118.057	376	66
118.057	376	66
118.339	377	67
117.72	377	66
117.72	377	66
118.089	378	67
117.445	378	66
117.445	378	66
117.793	379	67
117.168	379	66
117.168	379	66
117.528	380	67
116.727	380	66
116.727	380	66
116.49	381	66
116.701	381	65
116.49	381	66
116.468	382	66
116.585	382	65
116.468	382	66
116.518	383	66
116.528	383	65
116.518	383	66
115.652	384	66
115.782	384	65
115.652	384	66
115.664	385	66
115.664	385	65
115.664	385	65
114.618	386	65
114.407	385	64
114.407	385	64
114.316	386	64
114.402	386	63
114.402	386	63
114.316	386	64
114.525	387	63
114.525	387	63
113.675	387	62
114.271	386	62
113.675	387	62
113.524	387	61
113.863	386	61
113.524	387	61
113.529	388	60
113.667	387	60
113.667	387	60
113.529	388	60
113.664	388	59
113.664	388	59
112.711	388	59
113.736	388	58
113.736	388	58
113.362	389	58
113.604	388	57
120.467	365	62
120.608	364	62
120.686	364	63
120.059	367	64
120.663	366	65
120.437	367	65
120.437	367	65
120.342	367	66
120.182	368	65
120.182	368	65
120.019	368	66
120.041	369	65
120.041	369	65
119.839	369	66
119.86	370	65
119.86	370	65
119.839	369	66
119.708	370	66
119.708	370	66
120.278	370	67
120.113	371	67
120.113	371	67
119.701	372	67
119.568	371	66
119.701	372	67
119.449	373	67
119.209	372	66
119.449	373	67
119.324	374	67
118.937	373	66
119.324	374	67
119.073	375	67
118.68	374	66
119.073	375	67
118.611	376	67
118.413	375	66
118.611	376	67
118.339	377	67
118.057	376	66
118.339	377	67
118.089	378	67
117.72	377	66
118.089	378	67
117.793	379	67
117.445	378	66
117.793	379	67
117.528	380	67
117.168	379	66
117.528	380	67
117.134	381	67
116.727	380	66
116.727	380	66
117.134	381	67
116.49	381	66
116.49	381	66
116.882	382	67
116.468	382	66
116.468	382	66
116.693	383	67
116.518	383	66
116.518	383	66
116.258	384	67
115.652	384	66
115.652	384	66
115.856	385	67
115.664	385	66
115.664	385	66
115.636	386	66
115.664	385	65
115.664	385	65
115.636	386	66
114.618	386	65
114.618	386	65
114.316	386	64
114.407	385	64
114.316	386	64
114.077	387	64
114.525	387	63
114.525	387	63
113.634	388	63
113.675	387	62
113.675	387	62
113.512	388	62
113.524	387	61
113.524	387	61
113.479	388	61
113.529	388	60
113.529	388	60
112.711	388	59
113.664	388	59
112.711	388	59
113.14	389	59
113.736	388	58
113.736	388	58
113.14	389	59
113.362	389	58
113.362	389	58
112.806	390	58
113.604	388	57
120.608	364	62
120.808	363	62
120.686	364	63
120.059	367	64
120.666	364	64
120.663	366	65
120.663	366	65
120.611	366	66
120.437	367	65
120.437	367	65
120.611	366	66
120.342	367	66
120.342	367	66
120.019	368	66
120.182	368	65
120.019	368	66
119.839	369	66
120.041	369	65
119.839	369	66
120.278	370	67
119.708	370	66
120.278	370	67
120.04	370	68
120.113	371	67
120.113	371	67
119.805	371	68
119.701	372	67
119.701	372	67
119.541	372	68
119.449	373	67
119.449	373	67
119.304	373	68
119.324	374	67
119.324	374	67
119.048	374	68
119.073	375	67
119.073	375	67
118.696	375	68
118.611	376	67
118.611	376	67
118.439	376	68
118.339	377	67
118.339	377	67
118.043	377	68
118.089	378	67
118.089	378	67
117.75	378	68
117.793	379	67
117.793	379	67
117.585	379	68
117.528	380	67
117.528	380	67
117.521	380	68
117.134	381	67
117.134	381	67
116.882	382	67
116.49	381	66
116.882	382	67
116.693	383	67
116.468	382	66
116.693	383	67
116.258	384	67
116.518	383	66
116.258	384	67
115.856	385	67
115.652	384	66
115.856	385	67
115.679	386	67
115.664	385	66
115.664	385	66
115.679	386	67
115.636	386	66
115.636	386	66
114.564	386	66
114.618	386	65
114.618	386	65
114.854	387	65
114.316	386	64
114.316	386	64
114.854	387	65
114.077	387	64
114.077	387	64
114.552	388	63
114.525	387	63
114.525	387	63
113.699	388	64
113.634	388	63
113.634	388	63
113.512	388	62
113.675	387	62
113.512	388	62
113.479	388	61
113.524	387	61
113.479	388	61
112.659	388	60
113.529	388	60
113.529	388	60
112.659	388	60
112.711	388	59
112.711	388	59
112.486	389	60
113.14	389	59
113.14	389	59
112.806	390	58
113.362	389	58
120.808	363	62
120.856	363	63
120.686	364	63
120.666	364	64
120.955	364	65
120.663	366	65
120.663	366	65
120.743	365	66
120.611	366	66
120.611	366	66
120.882	367	67
120.342	367	66
120.342	367	66
120.489	368	67
120.019	368	66
120.019	368	66
120.4	369	67
119.839	369	66
119.839	369	66
120.4	369	67
120.278	370	67
120.278	370	67
120.244	369	68
120.04	370	68
120.04	370	68
119.805	371	68
120.113	371	67
119.805	371	68
119.541	372	68
119.701	372	67
119.541	372	68
119.304	373	68
119.449	373	67
119.304	373	68
119.048	374	68
119.324	374	67
119.048	374	68
118.696	375	68
119.073	375	67
118.696	375	68
118.439	376	68
118.611	376	67
118.439	376	68
118.043	377	68
118.339	377	67
118.043	377	68
117.75	378	68
118.089	378	67
117.75	378	68
117.585	379	68
117.793	379	67
117.585	379	68
117.521	380	68
117.528	380	67
117.521	380	68
116.744	381	68
117.134	381	67
117.134	381	67
116.744	381	68
116.882	382	67
116.882	382	67
116.662	382	68
116.693	383	67
116.693	383	67
116.598	383	68
116.258	384	67
116.258	384	67
115.72	384	68
115.856	385	67
115.856	385	67
115.617	385	68
115.679	386	67
115.679	386	67
115.506	387	67
115.636	386	66
115.636	386	66
115.506	387	67
114.564	386	66
114.564	386	66
114.637	388	65
114.618	386	65
114.618	386	65
115.036	387	66
114.854	387	65
114.854	387	65
114.637	388	65
114.077	387	64
114.077	387	64
113.699	388	64
114.552	388	63
113.699	388	64
113.544	389	64
113.634	388	63
113.634	388	63
113.579	389	62
113.512	388	62
113.512	388	62
113.512	389	61
113.479	388	61
113.479	388	61
112.495	389	61
112.659	388	60
112.659	388	60
112.486	389	60
112.711	388	59
112.486	389	60
112.637	390	59
113.14	389	59
113.14	389	59
112.637	390	59
112.806	390	58
120.856	363	63
120.818	363	64
120.686	364	63
120.666	364	64
120.818	363	64
120.955	364	65
120.955	364	65
120.743	365	66
120.663	366	65
120.743	365	66
121.072	366	67
120.611	366	66
120.611	366	66
121.072	366	67
120.882	367	67
120.882	367	67
120.489	368	67
120.342	367	66
120.489	368	67
120.4	369	67
120.019	368	66
120.4	369	67
120.244	369	68
120.278	370	67
120.244	369	68
120.197	370	69
120.04	370	68
120.04	370	68
120.002	371	69
119.805	371	68
119.805	371	68
119.764	372	69
119.541	372	68
119.541	372	68
119.54	373	69
119.304	373	68
119.304	373	68
119.33	374	69
119.048	374	68
119.048	374	68
119.045	375	69
118.696	375	68
118.696	375	68
118.731	376	69
118.439	376	68
118.439	376	68
118.482	377	69
118.043	377	68
118.043	377	68
118.305	378	69
117.75	378	68
117.75	378	68
117.886	379	69
117.585	379	68
117.585	379	68
117.462	380	69
117.521	380	68
117.521	380	68
117.27	381	69
116.744	381	68
116.744	381	68
116.662	382	68
116.882	382	67
116.662	382	68
116.598	383	68
116.693	383	67
116.598	383	68
115.72	384	68
116.258	384	67
115.72	384	68
115.617	385	68
115.856	385	67
115.617	385	68
115.582	386	68
115.679	386	67
115.679	386	67
115.582	386	68
115.506	387	67
115.506	387	67
115.036	387	66
114.564	386	66
114.564	386	66
115.036	387	66
114.637	388	65
114.618	386	65
115.59	386	65
115.036	387	66
115.036	387	66
114.786	388	66
114.854	387	65
114.854	387	65
114.786	388	66
114.637	388	65
114.637	388	65
113.699	388	64
114.077	387	64
113.699	388	64
114.103	389	63
114.552	388	63
113.699	388	64
113.621	389	65
113.544	389	64
113.544	389	64
114.103	389	63
113.634	388	63
113.634	388	63
114.103	389	63
113.579	389	62
113.512	388	62
113.579	389	62
113.512	389	61
113.479	388	61
113.579	389	62
112.495	389	61
112.495	389	61
112.486	389	60
112.659	388	60
112.486	389	60
112.344	390	60
112.637	390	59
112.637	390	59
112.223	391	59
112.806	390	58
120.818	363	64
120.666	364	64
120.686	364	63
120.818	363	64
121.059	363	65
120.955	364	65
120.955	364	65
120.848	364	66
120.743	365	66
120.743	365	66
121.187	365	67
121.072	366	67
121.072	366	67
120.873	366	68
120.882	367	67
120.882	367	67
120.636	367	68
120.489	368	67
120.489	368	67
120.423	368	68
120.4	369	67
120.4	369	67
120.423	368	68
120.244	369	68
120.244	369	68
120.374	369	69
120.197	370	69
120.197	370	69
120.002	371	69
120.04	370	68
120.002	371	69
119.764	372	69
119.805	371	68
119.764	372	69
119.54	373	69
119.541	372	68
119.54	373	69
119.33	374	69
119.304	373	68
119.33	374	69
119.045	375	69
119.048	374	68
119.045	375	69
118.731	376	69
118.696	375	68
118.731	376	69
118.482	377	69
118.439	376	68
118.482	377	69
118.305	378	69
118.043	377	68
118.305	378	69
117.886	379	69
117.75	378	68
117.886	379	69
117.462	380	69
117.585	379	68
117.462	380	69
116.544	380	68
117.521	380	68
117.521	380	68
117.886	379	69
117.27	381	69
117.27	381	69
116.981	382	69
116.744	381	68
116.744	381	68
116.981	382	69
116.662	382	68
116.662	382	68
116.588	383	69
116.598	383	68
116.598	383	68
116.379	384	69
115.72	384	68
115.72	384	68
116.116	385	69
115.617	385	68
115.617	385	68
115.808	386	69
115.582	386	68
115.582	386	68
114.497	387	68
115.506	387	67
115.506	387	67
114.767	388	67
115.036	387	66
115.036	387	66
114.786	388	66
114.637	388	65
115.59	386	65
114.582	389	65
115.036	387	66
